,cloudnum,x,y,corrected_y,nearest_neighbor,nearest_neighbor_corr,min_distance,min_distance_corr,true_dist,true_dist_corr
161,162,169.587627669593,-32.81459388253336,-32.758698390819056,180.0,190.0,0.001032415807329896,0.001256107828986169,7288.855540673759,8868.121200767288
162,163,169.57511649633443,-32.81398000639375,-32.73157041510922,196.0,167.0,0.0009556877669663215,0.0008834562259420186,6747.155580097337,6237.200904598881
163,164,169.58166231973888,-32.81065374434479,-32.74276303858664,175.0,173.0,0.0012208268526266645,0.0009168913332850565,8619.037509687978,6473.252760527556
164,165,169.556293705665,-32.81826424911758,-32.686295208807884,187.0,105.0,0.004887566599872118,0.0033285515876149726,34506.21991542835,23499.57401810046
165,166,169.56618253088038,-32.8146151090883,-32.71013383278732,161.0,161.0,0.0007801222012282834,0.00034218257820704486,5507.66269603273,2415.8089825618927
166,167,169.57586528817762,-32.81271461602082,-32.73203924949226,163.0,163.0,0.0014703407837415453,0.0008834562259420186,10380.605849081736,6237.200904598881
167,168,169.5865015201234,-32.81255109239409,-32.75448244792744,154.0,154.0,0.000772236793173034,0.0015435026289096177,5451.991715613876,10897.128471781973
168,169,169.58514629745974,-32.81037180326343,-32.74963273257926,175.0,172.0,0.0023227083516954117,0.0022743061840117098,16398.320830063167,16056.601528985828
169,170,169.5731581650327,-32.81540140293844,-32.728373863928134,184.0,184.0,0.00042097846338115427,0.0006718031350348135,2972.1079273823684,4742.930094904899
170,171,169.57273929608738,-32.81433892809987,-32.72631097152652,170.0,133.0,0.0011420612838006308,0.001120064447560115,8062.952598283182,7907.65493568381
171,172,169.5830314824838,-32.81383535584502,-32.74879605687379,186.0,194.0,0.0011779317386003299,0.0013435899268439777,8316.198007116534,9485.744806637651
172,173,169.5810286465601,-32.81266404773487,-32.7434257210291,189.0,164.0,0.0014597928698584029,0.0009168913332850565,10306.137577670306,6473.252760527556
173,174,169.57785390219192,-32.8121641611788,-32.73599822998396,198.0,198.0,0.0013699588928172523,0.0005232602641724422,9671.909704900125,3694.2174351162494
174,175,169.58282530917012,-32.810282430748316,-32.74482378003532,164.0,173.0,0.0012208268526266645,0.0022765248777718424,8619.037509687978,16072.26550680541
175,176,169.56264513255834,-32.817247739586065,-32.70329705974035,205.0,199.0,0.0008906674660970549,0.001282284723768284,6288.112259680806,9052.930076431165
176,177,169.57510075437037,-32.81516016529023,-32.732711018385956,149.0,183.0,0.0008892894772498814,0.0009043536025340852,6278.38365849861,6384.736382143114
177,178,169.56780933743536,-32.814678017762276,-32.71440981459241,159.0,159.0,0.000515629536291813,0.0011580537039707819,3640.344496715641,8175.8590837693555
178,179,169.5704949214294,-32.81378555211803,-32.720285855069775,197.0,122.0,0.0005606366612227767,0.0005746394640481984,3958.0947961529164,4056.9545832991466
179,180,169.58692164998058,-32.81384061053327,-32.756586605039786,162.0,154.0,0.001032415807329896,0.0008339525729303499,7288.855540673759,5887.705117169121
180,181,169.56167189499678,-32.818558717332884,-32.7019285985582,199.0,158.0,0.0010223264589723443,0.001280034413962804,7217.624741846762,9037.04288933324
181,182,169.58268475819702,-32.81670813969334,-32.750945136178665,191.0,191.0,0.000493778691644916,0.0006684769017490441,3486.0775347588633,4719.4468880976965
182,183,169.5750556708591,-32.81617077709577,-32.73361424754593,193.0,177.0,0.00077653228643839,0.0009043536025340852,5482.317897821499,6384.736382143114
183,184,169.57281517768357,-32.81564549829882,-32.72779621426738,170.0,170.0,0.00042097846338115427,0.0006718031350348135,2972.1079273823684,4742.930094904899
184,185,169.5686502394188,-32.814885119912134,-32.71676021103863,219.0,160.0,0.000465333213881492,0.0008251718377638273,3285.2524633767534,5825.713127395909
185,186,169.58199173557776,-32.81438893470318,-32.7471837425672,172.0,172.0,0.0011779317386003299,0.0019184970815300018,8316.198007116534,13544.58928582453
186,187,169.55695531020316,-32.82310682970063,-32.69305667538902,208.0,127.0,0.003005314268145544,0.0038043183844647505,21217.518561142082,26858.487576636293
187,188,169.56567111520272,-32.817315166613675,-32.71148278261669,192.0,202.0,0.0015098031654600978,0.0010687479661288723,10659.21026175666,7545.36057971559
188,189,169.5795967690248,-32.8129481638146,-32.74062504255621,173.0,157.0,0.0014597928698584029,0.0010525486028704321,10306.137577670306,7430.993076037937
189,190,169.5864529303935,-32.81731507058764,-32.75914313196988,222.0,222.0,0.0004663715501861012,0.0010899277296455912,3292.5831176278803,7694.889708931709
190,191,169.58228683053525,-32.81700049388319,-32.750408000307424,182.0,194.0,0.000493778691644916,0.0006227283628620784,3486.0775347588633,4396.462206173471
191,192,169.56434286435297,-32.816597353769986,-32.70724062247152,205.0,205.0,0.0010852486996513048,0.0016687996538923132,7661.855757439783,11781.725460990248
192,193,169.57513812893845,-32.81694291895905,-32.73457616043769,183.0,183.0,0.00077653228643839,0.0009654407005027973,5482.317897821499,6816.011290306788
193,194,169.58284217137418,-32.81556049264713,-32.75012624302441,182.0,191.0,0.0011583922699237457,0.0006227283628620784,8178.249359377907,4396.462206173471
194,195,169.5759904947836,-32.81542751387657,-32.73503316105401,177.0,193.0,0.0009290388956205126,0.000967148953014921,6559.014549920787,6828.071552944635
195,196,169.57601334651721,-32.81431015614397,-32.733970989372224,163.0,183.0,0.0009556877669663215,0.001021962522208781,6747.155580097337,7215.055348316829
196,197,169.57093694366168,-32.814130414136926,-32.72172071429252,179.0,131.0,0.0005606366612227767,0.000637494017005503,3958.0947961529164,4500.70772358115
197,198,169.5773498222405,-32.81343800998089,-32.73613860343817,218.0,174.0,0.0012624665701445553,0.0005232602641724422,8913.013912981643,3694.2174351162494
198,199,169.5623419710527,-32.819330824493846,-32.70454299200749,181.0,176.0,0.0010223264589723443,0.001282284723768284,7217.624741846762,9052.930076431165
199,200,169.59004451838078,-32.81905940830656,-32.76768826781937,203.0,203.0,0.0007344390486523928,0.0013303758810133813,5185.1396414609535,9392.453643829755
200,201,169.57332273274977,-32.816341938100244,-32.72970451461016,184.0,251.0,0.0008617659440004371,0.0009012829861524445,6084.067515332443,6363.057830664432
201,202,169.5659223001461,-32.8156104408262,-32.71044397159474,166.0,166.0,0.0010287882695343776,0.00040485320170990875,7263.245124044968,2858.26358090607
202,203,169.58933433382572,-32.81924659434754,-32.76656330653891,200.0,200.0,0.0007344390486523928,0.0013303758810133813,5185.1396414609535,9392.453643829755
203,204,169.57968180445675,-32.817805060836044,-32.74565629902007,221.0,240.0,0.001271953604158861,0.00081465206233104,8979.99237257979,5751.4435134423775
204,205,169.56353289242952,-32.81731964887818,-32.705781568748016,176.0,192.0,0.0008906674660970549,0.0016687996538923132,6288.112259680806,11781.725460990248
205,206,169.5842174193701,-32.81562880155775,-32.75301198759868,194.0,182.0,0.001376943411169209,0.0025731158279252886,9721.220404065281,18166.197597917668
206,207,169.5818962892536,-32.81837525362756,-32.750961375695674,191.0,191.0,0.0014291559912790596,0.000677308506518523,10089.841216653198,4781.798017264869
207,208,169.558985484851,-32.825322750445956,-32.701122853141946,227.0,227.0,0.0009231511832124205,0.0011873953678663276,6517.447300656554,8383.011229192965
208,209,169.5658914282926,-32.82296089528684,-32.71768979413277,263.0,231.0,0.002074541907174398,0.0013916795145160969,14646.265745945011,9825.257292851104
209,210,169.5736559240152,-32.81728160373107,-32.73143390375164,201.0,149.0,0.0009969894267832734,0.0008967078183432216,7038.745296041718,6330.757146193111
210,211,169.56686552503908,-32.8163897866425,-32.713682385625745,202.0,159.0,0.0012235412130885482,0.0007852049389897264,8638.20089439356,5543.546824337682
211,212,169.57161543389986,-32.815924627833404,-32.725172147358855,184.0,153.0,0.001231786687542027,0.001150238233660696,8696.41394356331,8120.681863827354
212,213,169.57137927553833,-32.814575218746285,-32.72324962507157,197.0,148.0,0.0006273026618883889,0.0015528182868127308,4428.7567570374795,10962.897016044904
213,214,169.56553232594354,-32.820634407102105,-32.714425472016295,217.0,217.0,0.0017830843010541728,0.001324946935501075,12588.575063413558,9354.125288823518
214,215,169.58102665340004,-32.81952927255486,-32.75027221210632,246.0,246.0,0.00036990417892806225,0.0004885999286069099,2611.5234820660326,3449.515468006872
215,216,169.5639993020288,-32.81916990802366,-32.70888294012446,199.0,192.0,0.0016651246424125728,0.001677868392859145,11755.779880153568,11845.750757577165
216,217,169.56570510290422,-32.81885971339712,-32.713111838694644,226.0,211.0,0.0009299500628529505,0.0012930983457029872,6565.447390529661,9129.274246671408
217,218,169.5772228403278,-32.814694074244606,-32.737105599224826,223.0,198.0,0.0011630568392119935,0.0009752975225855076,8211.181218286029,6885.600453646712
218,219,169.5690986932929,-32.81476092602039,-32.71777028412444,185.0,241.0,0.000465333213881492,0.00033917438969005033,3285.2524633767534,2394.571171804041
219,220,169.5761561571127,-32.81943786743341,-32.73941358521638,245.0,245.0,0.0010605896117172522,0.0005137718573329727,7487.762598036376,3627.229283372526
220,221,169.58000659694227,-32.81903484773323,-32.747588082570566,246.0,265.0,0.001027058874478152,0.0011688989009633137,7251.035595046973,8252.426173916063
221,222,169.58684711152114,-32.81756431677405,-32.76015928338304,190.0,190.0,0.0004663715501861012,0.0010899277296455912,3292.5831176278803,7694.889708931709
222,223,169.57786360335786,-32.815664704941916,-32.739512325078614,218.0,220.0,0.0011630568392119935,0.0017102988746025513,8211.181218286029,12074.709956829925
223,224,169.56616548390537,-32.82728520194317,-32.72271895873578,228.0,228.0,0.0015174788462447343,0.0015047002827652356,10713.400567656989,10623.183910222922
224,225,169.56794139251224,-32.81868846768815,-32.71874626250129,231.0,232.0,0.0010896583255386295,0.0008528090402053984,7692.987715951975,6020.831775051988
225,226,169.56661117595277,-32.81865033634469,-32.715274897300944,217.0,214.0,0.0009299500628529505,0.001373113490076286,6565.447390529661,9694.181161368395
226,227,169.55907975573234,-32.82624107561059,-32.702306500370035,208.0,208.0,0.0009231511832124205,0.0011873953678663276,6517.447300656554,8383.011229192965
227,228,169.56616851873898,-32.82576772613164,-32.7212142615135,224.0,267.0,0.0015174788462447343,0.0012251046855655404,10713.400567656989,8649.239009991663
228,229,169.56049886792695,-32.824992015472766,-32.70507323200037,244.0,199.0,0.0011312751266858516,0.0019178591142606715,7986.80232967003,13540.085236939562
229,230,169.57719320063993,-32.82068186002602,-32.74301235632274,247.0,247.0,0.0014858487285823803,0.0008547537806482725,10490.091938770658,6034.5616424674
230,231,169.56727039073186,-32.819547019886414,-32.71787750258274,225.0,225.0,0.0010896583255386295,0.001097719083077349,7692.987715951975,7749.896663714095
231,232,169.56872878567336,-32.81634890326852,-32.7184187029359,241.0,241.0,0.0010250109270941203,0.0004186957397000639,7236.577086632893,2955.991898324489
232,233,169.57513501183746,-32.82158267976144,-32.73919703179422,245.0,245.0,0.0013157512061702575,0.0005387836592161184,9289.20344027413,3803.8126032363475
233,234,169.57500011312064,-32.81900872769537,-32.73631575427006,220.0,195.0,0.0012331255517430582,0.0016204632659219307,8705.86632474598,11440.470564685178
234,235,169.58139740728464,-32.820745852487704,-32.75227408050867,246.0,274.0,0.0011888816573737506,0.0007801158095391917,8393.504433030324,5507.617570708108
235,236,169.57134577184513,-32.81780321969879,-32.726386649580405,251.0,212.0,0.0014793341339083411,0.0012440792860243062,10444.09890074471,8783.199688144814
236,237,169.56765170200356,-32.82815088591176,-32.72743687646154,224.0,293.0,0.001719957257862545,0.0006694305788482524,12142.898142092823,4726.179848363537
237,238,169.5960957097145,-32.82531364521702,-32.78444202650358,259.0,279.0,0.007236412588134397,0.006918642800407504,51089.07245815799,48845.61777498906
238,239,169.58007557772314,-32.821173527261095,-32.74987133836367,265.0,246.0,0.001348209675613197,0.0006604019869025023,9518.360232683995,4662.437989743162
239,240,169.57909227395965,-32.81965932640576,-32.74621853720415,221.0,204.0,0.0011072308381744164,0.00081465206233104,7817.049654155123,5751.4435134423775
240,241,169.5689901912622,-32.81535778545575,-32.71809163529677,185.0,219.0,0.000582219865656997,0.00033917438969005033,4110.472218223511,2394.571171804041
241,242,169.58764155638735,-32.82895337137832,-32.773060014627404,253.0,253.0,0.0007956695178790056,0.0017925421286359166,5617.426750697205,12655.347325599489
242,243,169.56268668754757,-32.827509632315866,-32.713636873182985,261.0,261.0,0.0005682121510233925,0.0017305798640559035,4011.577753711791,12217.893741210104
243,244,169.56161864268796,-32.82483111831037,-32.70803142593462,229.0,216.0,0.0011312751266858516,0.00252836217987958,7986.80232967003,17850.23684527579
244,245,169.5756719252799,-32.82038146154984,-32.73924188474033,220.0,220.0,0.0010605896117172522,0.0005137718573329727,7487.762598036376,3627.229283372526
245,246,169.58073592906152,-32.81975798298439,-32.749879517251216,215.0,215.0,0.00036990417892806225,0.0004885999286069099,2611.5234820660326,3449.515468006872
246,247,169.57794458837745,-32.81940000086366,-32.743419812447286,240.0,230.0,0.001176618856031795,0.0008547537806482725,8306.929056257803,6034.5616424674
247,248,169.58619382138264,-32.827926200063615,-32.769228115390625,253.0,253.0,0.0011499131651604114,0.0023183484740201717,8118.386880233946,16367.540093925449
248,249,169.5723455137902,-32.821125029175306,-32.732130285581285,270.0,270.0,0.000671605088379931,0.00043723973382450563,4741.531885532761,3086.9124957819513
249,250,169.5690943798662,-32.820777998340795,-32.723758694812936,256.0,263.0,0.001401327365441312,0.0014710509352837964,9893.371119831067,10385.619518929392
250,251,169.57254871443925,-32.81866424153068,-32.730166257694684,236.0,201.0,0.0014793341339083411,0.0009012829861524445,10444.09890074471,6363.057830664432
251,252,169.56953086148775,-32.81561807521645,-32.719711420405964,241.0,179.0,0.000600062540337594,0.0011222240213453597,4236.4415004475595,7922.901526484066
252,253,169.58685022947878,-32.82887035508199,-32.7714515964583,242.0,242.0,0.0007956695178790056,0.0017925421286359166,5617.426750697205,12655.347325599489
253,254,169.5770011452544,-32.82334532214167,-32.745235481755316,278.0,260.0,0.001953740582841506,0.0010941503970924391,13793.4084030671,7724.701740864833
254,255,169.5699724382976,-32.81696400453017,-32.72215732424445,232.0,197.0,0.0013874514088423218,0.0010587251047530623,9795.406867036185,7474.599178975884
255,256,169.5694646897595,-32.822129511924906,-32.72603782678141,250.0,236.0,0.001401327365441312,0.0019131511069257897,9893.371119831067,13506.84670542469
256,257,169.5707450949007,-32.82120441412156,-32.728301963433516,264.0,236.0,0.0015359786682611043,0.002007296676500061,10844.009310033993,14171.514421231992
257,258,169.58919456257732,-32.82932246036478,-32.7763627862772,259.0,259.0,0.0009635226584639417,0.002113536856475795,6802.469913622219,14921.570085781563
258,259,169.59015091471895,-32.829439791070804,-32.778247575025276,258.0,258.0,0.0009635226584639417,0.002113536856475795,6802.469913622219,14921.570085781563
259,260,169.57594017577202,-32.82550269675532,-32.744968070370156,282.0,254.0,0.0013511108389046974,0.0010941503970924391,9538.842445355982,7724.701740864833
260,261,169.56323524262396,-32.82765779566064,-32.71527821226862,243.0,243.0,0.0005682121510233925,0.0017305798640559035,4011.577753711791,12217.893741210104
261,262,169.5710837198062,-32.82769640645664,-32.735609504360454,273.0,273.0,0.0007513993302917281,0.0006008967368369942,5304.879228864186,4242.330927685592
262,263,169.5679550087034,-32.822747916384685,-32.7228281980598,256.0,250.0,0.001631429118007587,0.0014710509352837964,11517.889479782441,10385.619518929392
263,264,169.571130726524,-32.82269119545063,-32.73073378193509,270.0,251.0,0.0014355051810291024,0.0015273419693303159,10134.666495925198,10783.034216076821
264,265,169.57889924036775,-32.8218322379379,-32.747962363290796,287.0,221.0,0.00131475681467874,0.0011688989009633137,9282.183036400917,8252.426173916063
265,266,169.5712346886033,-32.82932482322107,-32.737603949491955,288.0,281.0,0.0010125662283688558,0.0005732277213986448,7148.7175143446175,4046.9876802740787
266,267,169.56495632811172,-32.82879763755606,-32.721036848510074,277.0,285.0,0.0010845266978987548,0.00041011184304975306,7656.758425108093,2895.3895884644685
267,268,169.58309732101262,-32.82459797160466,-32.75967326930032,290.0,276.0,0.0023379305417393,0.0021425628251797134,16505.789490902,15126.493423170348
268,269,169.57313084013376,-32.82411951293351,-32.73700356280782,283.0,281.0,0.0021834472995678833,0.001502973103582043,15415.1378100114,10610.990025288413
269,270,169.57224767071457,-32.8217894688846,-32.73255643733523,249.0,249.0,0.000671605088379931,0.00043723973382450563,4741.531885532761,3086.9124957819513
270,271,169.59949792512117,-32.834986505362075,-32.799485981905285,279.0,238.0,0.010053966872224674,0.015423866694251567,70981.0055426136,108892.49797885533
271,272,169.56791220316256,-32.83008933239985,-32.73003766449872,293.0,237.0,0.0009666967576919641,0.0026138016887611282,6824.879053990435,18453.43977309063
272,273,169.57150906104778,-32.82707698270686,-32.73603395897118,262.0,262.0,0.0007513993302917281,0.0006008967368369942,5304.879228864186,4242.330927685592
273,274,169.5806794763941,-32.82258468097868,-32.75257929504419,287.0,235.0,0.0009712885757921532,0.0007801158095391917,6857.297289515023,5507.617570708108
274,275,169.58359271253622,-32.82788015588989,-32.76396728486473,286.0,290.0,0.0011934599015619406,0.0010901942582539664,8425.826836736976,7696.771400891587
275,276,169.58238314056868,-32.82810716815924,-32.76169329943706,275.0,301.0,0.0012306904221140772,0.0015336075756052572,8688.674309704715,10827.269396019386
276,277,169.56431562741372,-32.82792259425768,-32.71845517694788,267.0,209.0,0.0010845266978987548,0.001751844531774384,7656.758425108093,12368.022294085804
277,278,169.57743255757308,-32.82525083668539,-32.74810979351949,260.0,297.0,0.0015134850296425995,0.0010580327973956768,10685.204222674445,7469.711489072356
278,279,169.58944411718926,-32.835043037972476,-32.78253836290989,296.0,296.0,0.001337619135803958,0.002675906741444899,9443.591022236764,18891.901441484373
279,280,169.56549058004862,-32.830514111221554,-32.724163006865105,285.0,224.0,0.0010768870214595834,0.0015939793648763383,7602.822309884689,11253.494224818718
280,281,169.57179960217331,-32.828038436567425,-32.737701225794346,262.0,266.0,0.0007933928158322735,0.0005732277213986448,5601.35323437755,4046.9876802740787
281,282,169.5761943041348,-32.82682969309075,-32.746874758095046,297.0,303.0,0.0010837194043310393,0.0011801122475079855,7651.058932566216,8331.592399879813
282,283,169.5715209902444,-32.82559458087898,-32.73458480982648,273.0,262.0,0.001482449825475231,0.0011140934988047003,10466.09568302867,7865.500037812242
283,284,169.57315619398028,-32.82655200249919,-32.73949018254288,289.0,289.0,0.0016561918002133118,0.00144961054277357,11692.714014737927,10234.250349034024
284,285,169.5645636346314,-32.829965970864976,-32.72115510058969,280.0,267.0,0.0010768870214595834,0.00041011184304975306,7602.822309884689,2895.3895884644685
285,286,169.5838456010356,-32.829046515158524,-32.76564812748379,275.0,290.0,0.0011934599015619406,0.0013730369118640853,8425.826836736976,9693.64051919464
286,287,169.57974258545056,-32.82284087789003,-32.75081319923622,274.0,239.0,0.0009712885757921532,0.0009989923707604985,6857.297289515023,7052.886080406317
287,288,169.5704075178151,-32.82990884278751,-32.73614661707272,295.0,262.0,0.0007266053036936174,0.0008635619250767896,5129.83340250025,6096.747141628724
288,289,169.57307148955059,-32.82820602681542,-32.74093731622202,281.0,292.0,0.0012828811292110215,0.0005616633104171415,9057.140698822765,3965.342939406387
289,290,169.58455784808103,-32.826423561892874,-32.764474272932496,275.0,275.0,0.0017473272996273703,0.0010901942582539664,12336.130635386364,7696.771400891587
290,291,169.58082649881453,-32.83110040819806,-32.76139159333201,301.0,301.0,0.0005788346574749747,0.0007911870233387034,4086.5726486521366,5585.7803394991615
291,292,169.5726746524604,-32.82955898855549,-32.74133479074714,289.0,289.0,0.0014099592711281448,0.0005616633104171415,9954.312373486186,3965.342939406387
292,293,169.56698502227096,-32.82981576665717,-32.727376251103536,272.0,237.0,0.0009666967576919641,0.0006694305788482524,6824.879053990435,4726.179848363537
293,294,169.56995316110275,-32.83510944930722,-32.74020226278657,300.0,266.0,0.0010775067690099915,0.0028971614921621705,7607.197727555108,20453.95996888801
294,295,169.5697205712287,-32.830145611988954,-32.734671731463926,288.0,288.0,0.0007266053036936174,0.0016270166476190472,5129.83340250025,11486.737439091834
295,296,169.58865245620206,-32.83396484604438,-32.77998224284811,279.0,259.0,0.001337619135803958,0.0022922587948156705,9443.591022236764,16183.346960234532
296,297,169.57648347845955,-32.827874119228504,-32.74857742824514,282.0,278.0,0.0010837194043310393,0.0010580327973956768,7651.058932566216,7469.711489072356
297,298,169.57932306817835,-32.83283348002889,-32.75986898702317,313.0,309.0,0.001138261175132772,0.0015011603243377499,8036.123831305544,10598.191803927431
298,299,169.5725126244649,-32.83877271883915,-32.75013351319611,306.0,306.0,0.0011583501989694228,0.0017223876380881712,8177.952338442795,12160.056626346677
299,300,169.56890724092312,-32.834850467039246,-32.73731687671867,294.0,288.0,0.0010775067690099915,0.001902718684298966,7607.197727555108,13433.193802276264
300,301,169.58092757697108,-32.83167034921866,-32.76217629716924,291.0,291.0,0.0005788346574749747,0.0007911870233387034,4086.5726486521366,5585.7803394991615
301,302,169.57464459570093,-32.831559324166875,-32.74800459130988,311.0,311.0,0.001940850415417313,0.0010332545077814527,13702.403821789878,7294.776765813759
302,303,169.57508889773732,-32.828972978581284,-32.746461549173134,297.0,282.0,0.0017754850796385313,0.0011801122475079855,12534.924560653959,8331.592399879813
303,304,169.57499095406405,-32.83819239441789,-32.755429745701896,318.0,318.0,0.0010938466973354878,0.0008623605331896224,7722.557620598134,6088.265314974068
304,305,169.5807689100726,-32.833690832638126,-32.76385331093966,308.0,308.0,0.001248577780824667,0.0006364899552712119,8814.959061177955,4493.619047794508
305,306,169.57160972576764,-32.8394983558875,-32.748666750393774,299.0,299.0,0.0011583501989694228,0.0017223876380881712,8177.952338442795,12160.056626346677
306,307,169.5791700407974,-32.830775129055915,-32.75748007301857,313.0,313.0,0.0011192187304781003,0.0004364627168718474,7901.684173133179,3081.4267561406455
307,308,169.580166247466,-32.83478433355599,-32.763648573923575,309.0,305.0,0.0009567900378659683,0.0006364899552712119,6754.937612585771,4493.619047794508
308,309,169.57926329235457,-32.83446791730592,-32.76136895674628,308.0,314.0,0.0009567900378659683,0.0014938680312315438,6754.937612585771,10546.708215014885
309,310,169.58009385803408,-32.83658173014379,-32.765285607603126,319.0,319.0,0.0008411627106199145,0.0008335795378441581,5938.60868884488,5885.071489481952
310,311,169.5742433565364,-32.83345824687933,-32.74895675831766,302.0,302.0,0.001940850415417313,0.0010332545077814527,13702.403821789878,7294.776765813759
311,312,169.57721427442686,-32.832668158289806,-32.75501785470879,316.0,316.0,0.0016130498642865604,0.0009620492717234588,11388.131949563664,6792.067803318719
312,313,169.5787898977265,-32.83182781220496,-32.75769452802284,307.0,307.0,0.0011192187304781003,0.0004364627168718474,7901.684173133179,3081.4267561406455
313,314,169.57777095865626,-32.83771208831675,-32.76130126754753,320.0,315.0,0.0011204985249124268,0.0011314881601838555,7910.719521766294,7988.306346153748
314,315,169.57777340115382,-32.83657248290715,-32.76016978202361,314.0,314.0,0.0011396080270776828,0.0011314881601838555,8045.632605959547,7988.306346153748
315,316,169.57691965330562,-32.83425407388012,-32.75593368067268,312.0,312.0,0.0016130498642865604,0.0009620492717234588,11388.131949563664,6792.067803318719
316,317,169.5797535550219,-32.83870620609745,-32.76666756140123,320.0,310.0,0.001165108591722793,0.0014232366072365415,8225.666590894869,10048.05036565173
317,318,169.57562571291143,-32.837301562333295,-32.756013480997105,304.0,304.0,0.0010938466973354878,0.0008623605331896224,7722.557620598134,6088.265314974068
318,319,169.5795269816236,-32.837203184760774,-32.76467445624614,310.0,310.0,0.0008411627106199145,0.0008335795378441581,5938.60868884488,5885.071489481952
319,320,169.5786179540199,-32.83844565208241,-32.763917715065816,314.0,319.0,0.0011204985249124268,0.0011827883996122766,7910.719521766294,8350.486033582978
